Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
Much Ado About Nothing. Despite of having the hand of a true great director at the helm and a multi-star cast including a top-notch soundtrack by U2 , the movie 
Medicore at best. I really felt like I had to give some real insight to the people who are wondering whether they should watch this or not.You people writing the 
For die hard Kutcher fans only. The movie starts off very slowly, with childhood episodes from Ashton Kutcher s character. It s at least 1 2 an hour before we 
Firefly: Excellent. But buy it on DVD, not Unbox !. Read the Unbox terms of use CAREFULLY before choosing this route over a regular DVD purchase. It is not your 
Women in Prison sleaze Italian style. This Joe d Amato film takes the Women in Prison genre one step deeper into the abyss of sleaze, bordering on pornography. The plot, 
DON T BUY THIS VERSION. Don t make the mistake i did by buying this copy of this classic ITALIAN movie.It s a complete disaster with faded colors and grainy 
An Affair of Love?. Cedric Kahn s L Ennui is the story of a middle-aged man, Martin Charles Berling who has just gotten divorced and starts having an affair with 
Poor History and a screenplay over-dramatic. I m glad someone knows enough about English History to recognize the pure fiction of this film. But in addition to points made about 
Not Happy. I m a fan of NCIS, but living in australia means that the episodes and dvd s area released months behind those in the USA. Why is this 
Did we see the same movie??. Okay, the script is not the most imaginative I ve ever seen, but I like the actors especially Ben s best man so I 
DUPED!. Duped, duped, duped! I kept readin stuff about you ll like this, if you re into Doc Savage - well, I like Doc Savage and was NOT into this. 
not pialat s strongest picture. I don t know whether Seinfeld creator Larry David had A Nos Amours in mind for the mock Eurotrash film that appears in repeated episodes, 
Disapointed. I was very disappointed in the quality of this DVD. I would not recommend anyone buying this DVD until the quality is back to that of a professional recording 
0 STARS: This movie sucks. Sometimes They Come Back is a terrible attempt at a horror movie. I love Tim Matheson and I think he is a very good actor, 
not as avertised..editted movie. the movie is good except this version has been editted and cut out sceens, very disapointtin  
Nice Thoughts. Wooden Acting. A film that many women, who have read the book, with effort and imagination, make enjoyable apparently from other reviews .Pretty scenery; such as walks along 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Unforgettable Unfortunately . This movie survives in my memory for over 40 years as one of the most boring stupid excuses for a comedy ever made. I use it as 
SAMUEL JACKSON, A PHARMACOLOGICAL GENIUS. YEAH! SURE!. TALKING ABOUT A MISSCAST. SAMUEL JACKSON CAN PORTRAY A HITMAN, A PIMP OR A THIEF, BUT A PHARMACOLOGICAL GENIUS, YEAH, RIGHT  
This one will put you to sleep. This was a big disappointment. Not worth it!!!!  
0 STARS - it s like watching a recruitment video for the KKK filled with errors . I counted ~15 factual errors aka lies during Michael Moore s opening speech. 
Hard to Find DVD. This romantic comedy was charming, funny, and clever. I recommend it to anyone who doesn t have a problem with heavy British accents. If you do, 
Not remotely as good as the book!. I might have enjoyed this movie more if they hadn t gutted the book, which was a pretty good read. The best character 
Not Happy. I m a fan of NCIS, but living in australia means that the episodes and dvd s area released months behind those in the USA. Why is this 
BLAH, BLAH, BLAH... this has got to be the WORST film I ve ever seen. its not sad. Its not funny, jest over blow mellow dramatic garbage. I don t 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
LAME. Lame! Lame! Lame! Corny sexual humour. No wonder it tanked- if the Amazon.com thing is true. Because it s bad. Don t watch it unless you think e ections 
Unbeliavable. How on Earth Casper Van Diem accept to shoot this film I will never know. IT s a joke, unfortunately not a good joke ... Special effects ? Forget 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
Wasted. That should have been the title of this movie as it describes the use that the talents of a high-profile cast & normally respectable director are put to. Another 
Jason Goes To Hell. I bought most the Friday the 13th dvds around halloween time at a discount. Of course i couldn t find this one, even thought it was 
Very Dreamy, Very Empty. Theodore Dreiser has never been one of my favorite writers, and his novel AN AMERICAN TRAGEDY, although rooted in fact, always felt too pat and mechanical, 
Great stars and a great story can t prod this sleepy production awake. What ever happened to the tight and taut political thriller movies of the sixties? Remember Seven Days 
Creepy, disgusting script. Harriets adventures include feeding laxatives to her rivals, and her bright friend s big plan is to set off a smoke bomb incendiary during a school assembly. 
Super? Ha, Hardly. A glowing ball of weird light that turns people evil. A computer in love with its creator. Two people go into a hyperspace pod, one comes out 
Same Episodes Again!. As most people have stated, this DVD has 2 or 3 episodes that are already available on other Scooby compilations. We fans have to figure out how 
Wild Orchaid. This movie was NOT good at all. Other than it has beautiful people with real nice bodies,everything else is a waste of money and time  
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Flawless victory? I think not !. Three years after the first mortal kombat film, fans couldn t wait for Annihilation to come out. Unfortunately, the sequel did not do well 
Heartburn is the least of the ills caused by this movie. A slow, loggy movie about a philandering husband everyone was guessing this was Watergate reporter Carl Bernstein in the 
Disappointed!. I ordered your movie Hometown Legend from CBD because it was portrayed as an inspirational, FAMILY movie. Since my 8 year old LOVES football and the most recent football 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
Was this review helpful to you?. Celine Dion is the bomb. How like the bomb in this. DVF is the bomb. Celine hee!Was this review helpful to you?Well  
Stooopid movie. I can t help by not like anything about this movie. The actors seem to be as uninterested in making the movie as I was in watching it. 
If you need to, rent it...but do not waste the money to buy it. 27 bucks? Even used at 17 is questionable. Americans love to elevate certain regular Others to 
not for most people. I cannot imagine an audience for this movie. It is flat, disjointed, with poor production qualities. It smacks of a film trying to be really artsy, 
A few slices short of a pie. This one will be brief. The movie is an excuse for young actors to use the F word and demonstrate that cannot act. 
You have to download Amazon software into your PC... I am never happy when a purchase requires that you install the company s software. The vid is encrypted so that 
He didn t go far enough. Oleanna is about a twisted, vicious young woman s need to bring a man and by extention, all men down. John, played by William 
Beep Beep. Chuck Jones continues to entertain new audiences with the Road Runner and Wile E. Coyote. Chariots of fur is an blend of his final cartoon with the duo. 
If your a True Iron Chef Fan {FoodTv} dont waste your !. Do not confuse this with the Real thing. i found teh VHS of this for 1 at a 
David and Bathsheba. As we know this is famous Bible move. I had seen this very long times ago when I was young. I wanted to see this again. I 
Cant watch. I downloaded this program and it was garbled and video as if played in slow motion. This is the first of two downloads that didn t play. I 
Larry Garfield is compared to?. When Danny Devito s plays Larry Garfield he is like Taxi s Louie De Palma of Wall Street  
Forgettable Western!. This film has some good actors in it but the plot is pretty shaky and hard to follow at times. It is not comparable to other great Westerns 
Not very good... ...But it gets one star for the brief moments that Ricky Jay has in the film and another for portions of Alec Baldwin s performance. Overall this 
Heartburn is the least of the ills caused by this movie. A slow, loggy movie about a philandering husband everyone was guessing this was Watergate reporter Carl Bernstein in the 
DO NOT buy this movie~ worst ever!. This is seriously the worst movie ever. The last time I saw it was in the theater, and I still can t get 
Parents, Think Twice!. The only thought in my mind throughout this whole movie was the Natalie Holloway case, about the girl last summer that went on that school trip, went 
Flat acting , no energy. Poor casting, poor acting, unconvincing characters. The leading lady had no energy. There was no excitement, sexual or otherwise. Boring. One of King s worst. 
quite boring.. the young actor is great in this movie, but the film itself is non-exciting and a bit boring.  
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Not Happy. I m a fan of NCIS, but living in australia means that the episodes and dvd s area released months behind those in the USA. Why is this 
could not be viewed!. i downloaded it and i couldn t view the video paste the intro. then i RE-downloaded it thinking that maybe it was a corrupt file, but 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Skip this and go for something harder. Reading some of the reviews, it s hard for me to believe that we are all referring to the same movie; Some decent 
He was fired from GM for calling off and showing up late. what a joke...people believe the stupidest things...do some research and you will see that this is a joke. 
boring. I used to think this film was okay but it s really lame. He s going home only cause he wants a car, shows you how greedy people in 
I would have picked zero stars but it wasn t an option. First of all, the only reason I started watching this movie was because my roommate got it and 
The Lisbon Suicides. Therese, Lux, Mary, Bonnie and Cecilia make up the five Lisbon girls, ages 13, 14, 15, 16 and 17. Cecilia, the youngest, lives in her sisters shadows 
Big Deal, Mr. Director. Taking gratuitous advantage of inner city poor seems a cheap shot for a wealthy white man. I have one question for the director: Why don t 
Can I get a refund for that ninety minutes of my life?. Tangled Jay Lowi, 2001 Shawn Hatosy has been doing the character-actor thing in Hollywood for a long time. 
City of Angels was way better!. Save your 3.50 DVD rental fee. If you re looking for a movie that will make you feel like City of Angels made you 
Very boring with walk-ons by fmaous people. This movie is very mildly amusing for about ten minutes. Yes, it is slightly interesting to see the Cannes environment, but not enough 
Warning Incomplete Episode!!!. The episodes in this series have an average running time of 50 minutes. This one happens to be only 18 minutes. This mean sthat the file abruptly 
Dont get Fiji final week ... Dont dwnld Survivor, Thunderstorms & Sacrifice . Its my fault for not reading the whole thing. you would think that the last episode would 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
Trite. I agree with other reviewers that all the supposedly deep and thought-provoking issues presented in this film will machines ever think and become self-aware? Will they have emotion? Should 
Skip this one, get the original!. Over half of this movie consists of scenes taken from the original 1939 classic film directed by Zoltan Korda. Even those scenes can t 
Stick with import. Why American production make HK movies look so cheap? First of all, they cut off so much scene, second of all ruin it by making look acting 
The end of a great show begins. THE TRANSFORMERS gets my vote as the worst movie of the 1980 s. It pains me to say this for I am a 
For the Cover, Not the Film. I watched both Seven Brides for Seven Brothers and its documentary Making of ... and was impressed by the dancing and the dancers particulary 
Cant watch. I downloaded this program and it was garbled and video as if played in slow motion. This is the first of two downloads that didn t play. I 
Direct to video potboiler re-tread that never should have been made. This direct to video sequel is actually more of a re-tread of the original 1998 guilty pleasure erotic thriller 
Wonderful program, but flawed files... Okay, so to catch up on this exciting new series, I decided to try this revolutionary downloading program - Amazon Unbox! I selected the first 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
save your , read the book. one of the last of the biblical epics, this was a bomb in its initial release, and deservedly so. the movie doesnt know whether 
Disappointed. This will only please the most ardent vampire fans. Why? It s exceedinly poorly written. I figured when I watched it it would either be a decent movie or 
Quote for Never Die Alone. Theres ups and downs in this movie. To me mostly downs.When I first seen it in theaters i loved it. So when Igot the DVD 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
Bad. This movie is just plain bad. It never should have been released for public consumption. I honestly cannot think of one good thing to say about this movie. It 
The cell phone is the main character. The most interesting part of this action movie is the centrality of the cell phone. The movie is a Nokia product placement, highlighting 
POINTLESS. Eric Maibus and Scott Bairstow have become fine young actors, and even their adequate performances cannot save this dismal, pointless, lurid and sadistic movie. Dee Wallace Stone should be 
Just terrible. The acting was terrible, there was basically no plot. If this movie represents a woman s view of the Conan movie genre, then that s just very sad. 
The Product has not reached me yet. This is bring to your notice that the product that i have orderd has not reached me yet. I request you to do 
Zero stars for the worst western ever made. This has to be a joke! How could ve stars like Brando and Nicholson agreed to appear in such rubbish is beyond 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
stick with the classic the bad seed instead. this must have seemed like a great idea at the time, cast culkin against type as a killer child and show his 
My disc was defective too, and the movie wasn t worth it... I actually bought this DVD over a year ago but just decided to watch it. I m a 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
Forsake your dearly departed or you ll be sorry. B Grade movie, really poor script.Bulk of movie is boring, superficial, stereotypical.Real purpose of movie is Baptist condemnation of the supernatural.Story 
IT NEVER HAPPENED!!!. I can fix this! This movie never happened. Now we need to make Starship Troopers 2. I will contribute a few bucks. If we all contribute, we 
Belongs in a Litter-Box!. When I watched this stinker, I felt like sniffing it and covering it up.This is just another attempt to cash in on nostalgia. Obviously the producers 
a disgrace to the film industry. In simple words, Easy Rider is probably the most morally detestable film I have ever seen. My impression of Hippies before seeing this movie, 
Wasting space on my DVD shelf... I was recommended this movie by a friend here at college, and because he spoke so highly of it, I thought I would just 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
WATCH OUT FOR THIS TITLE!. For those of you looking for more Eva action after seeing the original series take heed. DON T BUY THIS DVD! The Death part of 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
Great for the Zen Vision. At first I didn t realize that you have to use Amazon s software to load onto the Zen. Once I figured that out actually 
Please not another season of this!. Ok so I have always thought Courteney Cox should not be allowed on screen due to lack of acting talent and this show just 
1 star to many. Wow was that ever awful! I d write more but Im busy cleansing my DVD player after loading that steaming pile!!  
This is a comedy?. Seriously, I didn t even think that this was a comedy until I came here and saw people saying it wasn t funny. I got it 
Exploitation Versus Art--Ingmar Bergman s Oscar Winner and Wes Craven s Shocker Tell The Same Tale. There is an interesting comparison to be made between Ingmar Bergman s classic The 
Don t waste your precious lifetime on this. One of the worst sci-fi movies ever. Pitiful scenario, a shoot em with no joy stick  
IT IS HARD TO GET MUCH LAMER THAN - The Stan Tookie Williams Story. This movie is the BIG LIE logic attempting to prove itself again. Most despotic criminals use 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
overrated. Transit station letter-writer-for-hire, Dora although she writes letters she never sends is relatively closed off from the world around her but is forced to open up when she is 
Kids only. Amazing how Walsh, after having filmed such great classics, could have fallen so low. This is a film for young TV audiences. If you have absolutely nothing to 
Disgusting and pointless. Listen, Bunuel. What are we going to do? The witch has quit. Says: too much nudity. Who does she think she is - Mother Theresa? I am 
Risky material for its time. Horrid entertainment for the 00 s.I read mixed reviews for this flick, but I bought the DVD out of admiration for Billy Wilder, and a 
Movie is great, but Unbox is uncooked. Movie got 2 3 through and just quit. No problem, this is Windows right? Just reboot and start where you left off. Only 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Larry Garfield is compared to?. When Danny Devito s plays Larry Garfield he is like Taxi s Louie De Palma of Wall Street  
Feedback from Real Apache Calculus Wiz . I saw a few scenes and couldn t even continue watching. I like a lot of Charles Bronson s movies. Examples include Death 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Large disappointment. Showgirl is mistakenly taken to Paris to perform for diplomatic relations, accompanied by Bolger. Wanna guess the ending? Everything from the songs to the plot are unconvincing and 
Whatever. Nazi s secretly in LA with a blimp and a whole army?This guy has a jet pack that shoots fire out of it, but it never burns him; it 
Forsake your dearly departed or you ll be sorry. B Grade movie, really poor script.Bulk of movie is boring, superficial, stereotypical.Real purpose of movie is Baptist condemnation of the supernatural.Story 
Am I hard of hearing?. The sound quality on the DVD was atrocious. Too bad, given the great Burt Bacharach score  
Damaged Package for DVD. DVD came in the mail ripped up. DVD lose inside package  
IT NEVER HAPPENED!!!. I can fix this! This movie never happened. Now we need to make Starship Troopers 2. I will contribute a few bucks. If we all contribute, we 
The Rock and Vaughn stole the show. Thankfully I watched this movie having recorded it on my DVR so I could fast forward through most of the scenes with Uma 
even worse than the 7th heaven remake. this is my vote for 3rd worst movie ever made.its dumb, theres no violence hardly, no blood and i actually got a headache 
You have to download Amazon software into your PC... I am never happy when a purchase requires that you install the company s software. The vid is encrypted so that 
Oh, God, I want the last three hours of my life back!. I cannot vouch for the accuracy of this film, because it lost my full attention past the opening 
Too true to Life. I read the book when it was first published and then a friend had a son diagnosed with leukemia and went through the same thing as 
Very Very Funny. This is one of the funniest movies i have ever seen a must see so bad it is funn  
WHATEVER . . . This is an incredibly bad, laugh out loud zombie flick that makes no sense at all. Bad acting, bad dubbing, bad but gross special effects and 
negative 92 stars. If I could I would give this movie -92 stars, for each minute of my life I wasted on it. Such a disappointment for fans of the 
PI. When a movie producer in 1998 foregoes available spectrum of colors and technology opting to feed his audience grain-black, white and jittery gray, the result had better be good. 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Movie is great, but Unbox is uncooked. Movie got 2 3 through and just quit. No problem, this is Windows right? Just reboot and start where you left off. Only 
I ve been cheated by Amazon. It really sucks, tried to download but it s not able to be viewed in pc s outsided the united states. Crikey.I ll have 
This version is a very bad remake of a very good film. Greetings to one and all. Just wanted you to know that if you are looking for a pretty 
Could have been worse, but not much. warning spoilersWhat an awful adaptation. The worst part was the music. Saxophone muzak and synthesizers playing in a story set in the early 
Was expecting much more. I enjoy watching teen movies because I m ever so curious about how the director sees this particular age group and the misconceptions present in his 
Thirteen Year Old Janey is a Victim of Sexual Abuse. This is a film that literally sees little wrong with child molesting. And no, I m not even slightly exaggerating. 
Charlotte s Webb. The voice on the tape is not very engaging, however the story as always is great. Better to read it to a younger child than to play 
What s up with that?. I wish I had read the other reviews first. Though the quality of the episode and the video are top notch, the episode cuts off 
and the point is???????. I just didn t get it. The movie was painfully boring. The only remotely redeeming aspect was some interesting cinematography.  
A slow paced drama!. Despite the some edition problems and the presence of lagoons in the script, the story retains its interest. A disturbed woman in his early twenties, who 
THE WORST MOVIE THAT VAN DAMME HAS EVER STARRED IN. A MAN SEEKS VENGEANCE AGAINST A GANG THAT STOLE HIS MOTORCYCLE. STRAIGHT UP PREDICTABLE AND UNDENIABLY BORING. VAN DAMME LOOKS 
Don t waste your money!. Unfortunately I didn t read the reviews below before I bought this DVD. It s a travesty of the DVD medium. Perhaps Fox Lorber took 
Pathetic excuse for comedy 0 5 stars. This movie was even more ignorant in a bad way compared to that other movie THE STUPIDS and I thought that movie was 
Sucker Punched. Boy do I feel like chump. I bought this DVD based on the reviews here and because of it s overall 4 star rating. Holy Crap was I 
DVD PUT IT ON DVD. I DONT WONT TO DOWNLOAD IT I WONT IT ALL ON DVD THIS IS WASTE MONE  
It scared me too--42 years ago!. I just read Doug s review of First Man into Space and I just had to write respond. I was seven years old when 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
Defective Filmmaking. Willy Wonka meets Dr. Strangelove in this one-of-a-kind cinematic disaster. Barry Levinson s longtime dream project emerges as a garish nightmare. The impressive production design wears out its 
Utterly Forgettable Thriller Drama: Very Dull Indeed. Melanie Griffith, Rachel Leigh Cook, and Hugh Dancy star in this straight-to-video film about one female transporter, who gets into trouble because of 
Not one of Sellers best. Sorry to disagree with all those reviewers who loved this movie, but Peter Sellers did many better films than this. Dr. Strangelove was the masterpiece. 
DVD PUT IT ON DVD. I DONT WONT TO DOWNLOAD IT I WONT IT ALL ON DVD THIS IS WASTE MONE  
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Sentimental and fake. Having enjoyed LOST IN TRANSLATION, I thought I might like this one, which seems to have some sort of cult reputation-- why I can t fathom. The 
Dreadful, Dull, Disappointing. I didn t care for this version at all. I thought there was no chemistry between the two leads, and there should be at least some smoldering 
garbology. Main Line, Main Line.... those Main Liners.... You like to look at those Main Liners, don t you Ginger... I mean Kitty? You the suffragette who just got offa 
Poor Jayne, What A Waste!. The Las Vegas Hillbillies is a terrible bad movie which stars Jayne Mansfield, Mamie Van Buren and Ferlin Huskey. It appears to be a low 
 I m the guy in the frozen food section dialling 911. I swear. . Peter Segal s Anger Management is a film with nothing going for it. It is 
Good basis. This film is an integral one in the study of film adaptation of Jane Austen s most popular novel, Pride and Prejudice. It represents the beginning of a 
plot holes. The first half hour of this 90 minute movie is actually quite good. In fact, it is enthralling and has an interesting twist in that we don t 
Land of Oprahisms. Having avoided seeing this film, I found that the mistake of sending my partner to the rental store on his on, brought Tuesday... unbiden into our home.My 
Not happy. This is only a portion of this episode. It cuts off in the middle of a sentence  
oh God, why?!!!!. I remember this movie being really, really fun and great when I was 9. My wife wanted this for our video collection and I hate myself for 
Oh the humanity!. There are bad movies, and then there are BAD movies. Universal Soldier: The Return is a cosmically bad movie, a movie so poor in every aspect of 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
OVERLONG TV MOVIE!!. The movie doesn t have any good acting all mediocre and Bergin who I liked in &quot;Lost World&quot; isn t very good as the doctor. I d 
Denzel saves this from running Out of Time. Denzel Washington The Manchurian Candidate, Man of Fire plays a police chief in Banyan Key, Fl where he is sleeping with Sanaa 
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Painful to watch... Another product of Hollywood s Karaoke Culture . In an age where we see cinematic remakes of every kind, we have in U-571 an outrageous attempt to 
Movie is TOP - DVD is a FLOP!. This DVD gets only 2 stars because the 4:3 TV screen format of this DVD production is really ridiculous.But the movie is 
Snore. Don t let the cover fool you, this film isn t half as fun as you may hope it is. Maybe it s my own fault, but I was 
Did not work. The ones that are posted twice do not work. If they are posted once, you can try to download it, but it might not work. The video 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
I found it...tiresome.... My advice is to watch this in French, which is less painful especially if you don t speak French. In English, its unbearable.Slow? At one point the 
Classic Sam Peckinpah!. It s been 30 years since I ve seen this film on cable. I decided to re-visit this obscure film and see if I missed anything in 
Features One Seriously Sweaty Slasher. He Knows You re Alone isn t exactly an apt title considering most of the kills take place when the victim has at least one 
Yawn. I m no expert on film, much less French New Wave. I just like to explore a bit. So I picked this up because I heard it was considered 
Same Thing. The Dane Cook episode is the same one that it on his Harmful If Swallowed c.d. The c.d. also has the uncensored version of this routine that is 
disappointing. i had never known that there was a movie made about the life story of one of my very favourite singers patsy cline.well they needn t have bothered as 
could have been better written. Could have been better written, better acted, better photographed. Way too many flashbacks.This whole thing is kind of a mess, really. Lacks cohesiveness.Premise is interesting 
Survivor Rip Off. I have bought 2 seasons of Survivor on unbox and both of them are not complete. Very dissapointing. Guatemala episode 11 is from a completely different season 
Historically inaccurate, but served its purpose at that time. Good special effects for that time period. Served its purpose to boost the morale of the American public during 1943. The 
Top 10 or top 5 ? worst ones . One of the worst films ever. Absurd. The whole story.In adition, tring to be an important, deeply movie . Just pathetic. 
Why waste the cash. This is a poor excuse of a movie. The actors are less than right for these rolls. I will be selling this movie used if anyone 
 Where s the brains? !!!!!!! imgaine this said by the wendy s old lady. . Yeah, that s how I felt when I noticed the lack of gore and 
Ugh. This actually could have been a very watchable movie; Anthony Hopkins would be excellent anytime. Micky Rourke is better than usual. Mimi rogers is great. two things make it 
Spinal Tap goes folk... A Mighty Wind seems to be This is Spinal Tap done in a folk medium. Unfortunately, the gags and cliches in this film seem to be 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
Missing episodes. This series is being sold with missing episodes, like many others here in Unbox. Do they think their customers are so dumb? Would you buy a DVD series 
Star Trek: City on the Edge of Forever. My favorite show of the Trek series but there s no way I d buy another individual program from Amazon. It will 
Great film, horrible DVD. The video is geometrically distorted, interlaced, has blown out contrast, almost no detail at all, and horrible sound. TransFlux Films should be ashamed for putting out 
Kathy Smith fan... I have several Kathy Smith videos & never minded the outdated clothes, hair, or music because of the quality of the workout. I ve tried newer more 
Nick Cage in a bad role. Nicky Cage was not very good in this cinematic decomplishment, as he turns in a horrible acting job in this dull and boring movi 
Like All Gossip: A Lot of Talk About Nothing!. A very boring and stupid film about college freshmen with a kindergarten maturity level. The movie is horribly slow to get 
Oy Vey. Oh, dear...this movie was an abomination. Why must directors insist on picking up books and deciding not to read them and make a movie out of them instead? 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
See Arthur Lake as an Elevator Boy and a Bellhop. Cary Grant and Constance Bennett go out for a drive when suddenly a tire blows out and they go off 
See it for Drew only!. The best part of this movie is Drew Barrymore. I really liked her character, Nina, who was so colorful, fun, flirty and a little schemer. 
Go Figure... The title of this movie perfectly describes the acting. Even The Little Giants had better actors than this, and those kids were only like 4 or 5 years 
My husband didn t like it. He said that it is mostly filled with advertisements for boats and fishing equipment and rambling talking by his director  
What was this. Bride with the white hair had hardly any action and really disappointed me. I like the story line and everything and it s pretty sad, but I 
I Know Fred twoo. The personality of a Nazi brownshirt was one of a heightened need for acceptance. Fred Leuchter was painted as such by many people, some who knew 
TRUTH. this film was funded by the centeral intelligence agency in the 1950s and was maipulated to suit the need of a capitalistic propoganda machin  
A disaster. This film has many, many interesting ideas in it. I think it has an original cast of characters. I admire Brian DePalma for making his own brand of 
Snore. Don t let the cover fool you, this film isn t half as fun as you may hope it is. Maybe it s my own fault, but I was 
Stick with Suspiria. I already knew before buying this movie that I wouldnt like it, atleast it comes with Phenomena wich is alot better IMO. Inferno is not one of 
What shark??. I watched this movie, seeing that it was a shark movie. But where s the shark?? The plot is these people are hostages. The shark is just there 
no s. Hey lets put Hugh Grant on the cover and maybe people will buy it. Well I didnt buy it for Hugh however, I did buy it because Fangoria 
Please not another season of this!. Ok so I have always thought Courteney Cox should not be allowed on screen due to lack of acting talent and this show just 
Watchable... Albert Pyun is my absolute least favorite director. I hate his guts. His direction ruined &quot;Cyborg&quot; and was murky in &quot;Omega Doom.&quot; This is his best flick, and it 
Disjointed, Erratic and Confusing. My impression of this movie is that it seems to have been a six-hour mini-series that was cut down to 116 minutes, and not too successfully. 
Sliding Scales. This is the first movie I have seen whose rating slipped further the longer it played. Eight Women is the story of, well, eight women, who are trapped 
Not the same... When Pokemon first debuted, I thought it would rock, and Misty, Brock, and Ash would stay together as a gang forever, and Ash would love it to 
The cover and the title make you think you re in for more than this movie delivers. As fans of Starship Troopers know, the very name Starship Troopers implies a 
waste of money. Dont purchase episode 5 of season 2, it s 7 minutes long and you dont get any of the Charlie Murphy Prince story. WTF!!! Can someone fix 
I ve been cheated by Amazon. It really sucks, tried to download but it s not able to be viewed in pc s outsided the united states. Crikey.I ll have 
Why the Charge. Curious as to why Amazon would charge for this content when CBS offers it for free on the official Survivor Website. Yeah, at the CBS site you 
dissenting view on Pippi. Even as a kid, I remember getting bored with Pippi quickly. Unless I m not recalling correctly, each chapter stands alone, so there s no real 
Say no to dubs. Even though fans of HK cinema have as a whole come a long way since HK films were generally only seen in the states on Saturday 
There are worse things than forgetting!. When I first saw the previews, I thought that it looked very interesting and could be a good movie...of course, I thought the same 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
Attack of the 50 Ft. PMS Woman. Not as good as the original but at least it is in color! This was not one of Daryl Hannah s finest moment. 
Should be on the list of worst movies of all time. I would give this -5 stars. After sitting through about 20 minutes, I gave up on seeing anything remotely 
disney, why are you editing & censoring?. the complaints about this dvd release are all correct. great movie, low qaulity release. yet i m surprised no one has mentioned the 
Why? What s the point?. There are enough reviews of the main movie story so I don t need to add anything in that regard. But, what on earth does 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
One of the dumbest movies that I ve ever seen. Back in the early 90 s, Jane March made a big splash internationally with her uninhibited performance in the sexually 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
Bad Device. I wish that Amazon can get it right, that when you create a service you do not have to go into some s computer and screw around, Shame 
could not be viewed!. i downloaded it and i couldn t view the video paste the intro. then i RE-downloaded it thinking that maybe it was a corrupt file, but 
Relaxing viewing time. A DVD of clear good photography and quite pleasant to watch but a little embarrasing in family company. Really only suitable for watching in private  
The Itsy Bitsy Problem. By the time you see the ending, you ll already be wishing that you hadn t watched this movie  
WARNING: Wrong Episode!. This item is supposedly titled UFOs: The First Encounters. It is, however, an episode about reincarnation. It is incorrectly labeled. DO NOT PURCHASE unless you are looking 
